E0, Erec, Ee', pex, pey, pez, Ep, ppx, ppy, ppz 
1.54807,1.50623,1.41299,0.262466,0.496059,1.29676,1.03151,-0.160005,-0.361325,0.165832
1.58257,1.42277,1.27623,-0.339216,0.0882302,1.22716,1.0848,0.376738,-0.0149016,0.3928
2.8336,2.79158,2.37503,-0.0540543,-0.721357,2.26219,1.35482,-0.056081,0.742319,0.633252
1.68217,1.61892,1.52597,0.0537461,-0.434206,1.46191,1.03122,-0.196163,0.311403,0.218174
6.39935,6.33003,3.64547,0.409223,-1.40756,3.33778,3.62283,-0.398517,1.45314,3.15819
2.33196,2.29091,2.14774,0.523445,-0.202753,2.07309,1.08144,-0.440369,0.19692,0.237585
1.4836,1.4417,1.37766,0.40675,-0.202541,1.30056,1.00232,-0.285618,0.198968,0.0558536
1.74045,1.69897,1.45399,0.122929,-0.591555,1.32251,1.18325,-0.206502,0.541382,0.428934
2.15715,2.11559,2.0187,0.247941,0.465093,1.94868,1.03516,-0.243975,-0.316862,0.176851
1.37122,1.31094,1.18496,0.211467,0.328955,1.11857,1.06425,-0.327675,-0.299248,0.235292
1.29309,1.25148,1.11268,-0.125225,0.458058,1.00626,1.07707,0.205117,-0.381509,0.303478
1.51187,1.47056,1.35254,0.404435,-0.0370791,1.29013,1.05629,-0.406,0.0298793,0.263955
3.72177,1.81205,1.66452,-0.35294,-0.421735,1.57105,1.0858,0.185699,-0.0780211,0.507981
2.40581,2.18022,1.78193,-0.473834,-0.241441,1.70072,1.33656,0.58745,0.225087,0.714343
1.47702,1.43349,1.1733,0.353519,-0.266945,1.08646,1.19846,-0.503451,0.392283,0.3855
1.52746,1.48543,1.25986,-0.0566322,-0.526714,1.14307,1.16385,0.0404068,0.471864,0.499893
1.67807,1.58406,1.4472,-0.44677,0.237799,1.35582,1.07513,0.51262,-0.0631917,-0.0936834
1.68858,1.2901,1.17503,0.572455,-0.0560499,1.02462,1.05334,-0.383821,0.0164925,0.285641
1.85151,1.80731,1.70004,-0.612494,0.198446,1.57341,1.04553,0.430231,-0.158259,0.0513978
2.14824,1.79638,1.46538,-0.437066,-0.0119992,1.39863,1.26927,0.375738,-0.0434458,0.766569
2.90956,2.20644,1.88715,0.163762,-0.461669,1.82247,1.25756,-0.47382,-0.162313,0.671015
1.83994,1.71711,1.66175,0.519042,0.0412407,1.57807,0.993625,-0.266963,0.187699,0.0208689
2.70916,2.3525,2.02332,-0.525395,0.0985806,1.95142,1.26745,0.610468,-0.0578771,0.591657
2.07146,2.02977,1.86256,0.141685,-0.492324,1.79072,1.10548,-0.121151,0.540985,0.185473
1.61506,1.57263,1.40482,0.42335,-0.35365,1.29198,1.10609,-0.394781,0.192898,0.387322
2.64521,2.04726,1.89083,-0.219527,0.523084,1.80373,1.0947,0.3388,-0.435527,0.116367
1.90936,1.40691,1.34291,-0.244985,-0.372443,1.26676,1.00227,0.215822,0.0381847,0.275958
1.20085,1.15789,1.11061,-0.289021,0.103302,1.06736,0.985553,0.21628,-0.210087,0.00685012
2.3837,2.34233,2.13595,0.0432662,0.586325,2.05345,1.14464,-0.0248866,-0.607168,0.246132
1.26637,1.22522,1.14444,-0.23293,0.295155,1.08091,1.01906,0.184467,-0.291891,0.197219
2.09477,1.73583,1.64849,-0.614966,-0.347308,1.48954,1.02561,0.26754,0.228567,0.21841
1.42831,1.1771,1.10685,0.246511,-0.149264,1.06868,1.00852,-0.0830328,-0.348672,-0.0910677
2.95773,2.02665,1.49308,0.447797,-0.448079,1.35203,1.47184,-0.698133,0.427787,0.784582
1.5132,1.4716,1.32902,-0.35262,-0.362588,1.22901,1.08086,0.395247,0.310781,0.187324
1.78395,1.58186,1.3675,-0.0658296,0.389214,1.30929,1.15263,0.314595,-0.325935,0.492952
1.66676,1.62553,1.4421,0.286947,-0.483231,1.32808,1.1217,-0.299906,0.471143,0.256788
1.78742,1.61288,1.56579,-0.257806,0.426067,1.48449,0.985365,0.176121,0.0298966,0.242235
5.52418,4.0907,1.62782,-0.423616,-0.0639163,1.57044,3.40115,-0.460414,-0.361046,3.21638
2.22009,1.70859,1.62164,-0.0340559,0.431197,1.56289,1.02522,-0.173263,-0.290595,0.237193
2.99842,2.00032,1.20728,-0.361531,0.493233,1.04093,1.73131,0.280059,-0.269406,1.40217
1.48228,1.44058,1.357,-0.277399,-0.221299,1.30978,1.02185,0.275626,0.280076,0.0969897
2.49039,1.29649,1.15303,-0.14318,-0.273832,1.11085,1.08173,-0.0727002,0.120043,0.51971
1.52579,1.4844,1.39965,0.249233,-0.365344,1.32794,1.02302,-0.212771,0.260547,0.230355
3.18328,3.06024,2.45663,-0.931384,0.0126756,2.27319,1.54189,0.793709,-0.363915,0.857119
3.01625,2.97337,1.63395,-0.167537,0.929136,1.33358,2.27769,0.10241,-1.05628,1.78362
2.09481,1.91457,1.61766,-0.433514,-0.405292,1.50486,1.23518,0.504096,0.290445,0.553938
3.70341,1.77574,1.65496,-0.622894,-0.225203,1.51663,1.05906,0.375846,0.111495,0.295893
1.39684,1.35241,1.25464,0.270117,-0.248115,1.19983,1.03605,-0.293404,0.323019,0.0511822
1.87499,1.83323,1.68995,0.22621,0.47187,1.6069,1.08155,-0.267265,-0.351667,0.307062
2.34276,2.05565,1.97765,-0.146502,-0.737526,1.82913,1.01627,-0.257479,0.00615337,0.293448
1.65566,1.6144,1.53285,0.396732,-0.00349465,1.48062,1.01981,-0.377093,-0.0503949,0.122183
4.72353,3.55451,2.708,0.330715,0.89224,2.53531,1.78478,-0.0719574,-0.796702,1.29042
1.6689,1.62631,1.44775,0.197182,0.550287,1.32449,1.11684,-0.0578673,-0.562509,0.21726
2.13497,2.0926,1.82863,0.500916,0.0707404,1.75726,1.20224,-0.557872,-0.0716772,0.498666
2.72325,2.08651,2.00713,-0.383044,0.365566,1.93603,1.01765,-0.217765,-0.324212,0.0520772
1.66542,1.40217,1.20973,-0.0951187,-0.406964,1.13525,1.13071,0.0119957,0.431697,0.460051
2.21537,2.22854,1.7279,0.118568,0.566418,1.62811,1.43892,-0.230163,-0.769221,0.738547
1.56161,1.51766,1.30137,0.394219,-0.458643,1.1523,1.15457,-0.497436,0.411072,0.1904
6.87565,4.89413,3.10679,-0.678878,-0.536431,2.98387,2.72562,1.17422,0.230147,2.26205
3.39274,2.75877,2.53162,-0.268926,0.760425,2.3997,1.16542,0.147655,-0.339441,0.583812
1.41612,1.35272,1.2367,0.224996,0.391552,1.1513,1.0543,-0.312871,-0.347237,-0.112812
1.8396,1.77414,1.68817,0.506754,-0.222857,1.59482,1.02425,-0.366507,0.135767,-0.126371
2.58282,2.25656,1.99203,-0.526856,-0.0107954,1.92107,1.2028,0.475984,-0.140481,0.565756
6.7114,5.81022,5.11279,-1.38948,-0.526016,4.89216,1.6357,0.433726,-0.38748,1.20703
2.68562,2.35195,1.3402,-0.279906,-0.268006,1.28295,1.95002,0.299549,0.446859,1.62259
3.16998,2.91546,2.83603,-0.513247,-0.57563,2.72916,1.0177,0.20138,-0.0807717,0.329057
1.47321,1.43207,1.38047,0.17646,-0.355127,1.32229,0.989874,-0.133605,0.275182,0.0769474
1.55971,1.51851,1.39228,-0.432129,0.255534,1.29862,1.0645,0.359617,-0.20547,0.285066
3.006,2.54028,2.0502,0.631375,0.26355,1.93268,1.42835,-0.621849,-0.403573,0.781184
1.32361,1.28196,1.20288,0.238898,0.225988,1.15706,1.01735,-0.307165,-0.209961,0.127347
1.78351,1.74161,1.61443,0.407994,0.182683,1.55131,1.06545,-0.397181,-0.273526,0.149182
1.2723,1.23069,1.14656,0.182988,0.288069,1.0946,1.0224,-0.129715,-0.305511,0.234077
2.49498,1.30422,1.18061,0.392053,0.206392,1.09432,1.06188,-0.451606,0.0596618,0.199342
1.46934,1.31342,1.25455,-0.335531,0.00221504,1.20885,0.997145,-0.247801,-0.220822,0.0614499
1.58839,1.54677,1.38866,-0.546811,-0.112735,1.27148,1.09638,0.525304,0.0363024,0.210766
1.85676,1.51658,1.46758,-0.0726501,-0.453067,1.394,0.987277,0.081279,-0.295979,-0.0122746
1.56874,1.52583,1.38181,0.0273112,0.358176,1.3343,1.08229,0.0797075,-0.477903,0.237175
1.38952,1.3058,1.22929,0.216451,-0.255414,1.18282,1.01478,-0.306714,0.123291,-0.20038
2.74686,2.70493,2.45191,0.614733,-0.272747,2.35788,1.19128,-0.489866,0.322309,0.441535
1.33795,1.29626,1.23049,-0.0630533,-0.357896,1.17561,1.00404,-0.0360015,0.301292,0.188877
1.58363,1.54231,1.42565,0.346196,0.264539,1.35744,1.05493,-0.292078,-0.26994,0.272662
2.46933,1.8097,1.73848,0.0793348,-0.478086,1.66956,1.0095,-0.136676,0.251485,0.238334
1.67702,1.46724,1.25429,-0.308152,0.401452,1.14766,1.15122,-0.359796,0.177267,0.532998
1.29673,1.21332,1.16267,0.336822,0.128783,1.10533,0.98893,-0.0498474,-0.272972,0.143628
2.54835,2.09498,1.89398,0.66252,0.0544868,1.77348,1.13928,-0.528499,-0.149812,0.340365
1.98369,1.61975,1.49997,0.146595,-0.388577,1.44133,1.05805,0.222644,0.201288,0.386051
2.99257,2.35621,2.19657,0.888946,0.300315,1.98608,1.09791,0.155443,-0.188645,-0.515085
4.83447,1.46682,1.29581,0.10303,0.431983,1.21733,1.10929,-0.486356,0.0137415,-0.336796
1.22333,1.16433,1.10607,-0.488922,0.151436,0.980516,0.996528,0.158332,-0.117427,0.271765
1.71002,1.36533,1.20663,-0.125605,-0.34364,1.14983,1.09696,-0.242359,0.128432,0.49774
2.50177,2.34763,2.01868,-0.432465,-0.347287,1.94099,1.26721,0.0506999,0.64898,0.549303
1.52331,1.32505,1.13648,0.338951,-0.0792976,1.08186,1.12684,-0.423134,0.146045,0.434793
1.46231,1.42003,1.24969,0.228997,-0.364145,1.17332,1.10861,-0.232165,0.487102,0.239779
1.86932,1.18795,1.11317,0.320589,-0.231245,1.04062,1.01305,-0.127777,0.326583,0.151446
1.98607,1.49624,1.38025,-0.281466,-0.24026,1.32972,1.05426,0.118275,-0.137952,0.445061
1.99884,1.7465,1.4714,0.402362,-0.0219662,1.41515,1.21337,-0.420666,-0.0873649,0.638217
3.30009,2.4029,2.24665,0.416789,0.537914,2.14111,1.09452,0.354723,-0.261299,0.351443
1.82173,1.74484,1.49274,-0.623985,-0.19456,1.34203,1.19038,0.314884,0.353736,0.558889
2.24204,1.97839,1.81178,-0.295562,0.384815,1.7456,1.10488,0.48048,-0.263494,0.200289
1.51538,1.47395,1.28458,0.340724,-0.332518,1.1931,1.12765,-0.351058,0.376931,0.354854
1.78341,1.73974,1.49233,0.237855,0.335681,1.43451,1.18568,-0.386579,-0.425648,0.441426
3.00276,2.72725,2.56714,0.798987,-0.120461,2.43667,1.09838,-0.53204,-0.121714,-0.167906
2.6309,2.58796,2.14133,-0.223488,0.806355,1.97108,1.3849,0.206675,-0.879257,0.470947
1.58624,1.54516,1.43129,0.494913,-0.107396,1.3387,1.05214,-0.41798,0.0610574,0.219581
1.92112,1.87984,1.77505,-0.435553,0.233072,1.70493,1.04306,0.332683,-0.199259,0.239239
2.34117,1.84477,1.42397,0.276032,-0.25113,1.3742,1.35907,-0.216456,-0.121792,0.951331
5.98859,2.96813,1.25114,0.218467,0.51772,1.11785,2.65526,-0.602686,-0.513089,2.35448
1.72845,1.68733,1.62195,-0.372304,0.212354,1.5643,1.00365,0.277392,-0.194928,0.109584
1.62814,1.58616,1.42136,-0.412401,-0.0627424,1.35877,1.10307,0.503474,0.0160085,0.28752
1.50427,1.46221,1.38015,-0.233623,0.289845,1.32899,1.02033,0.121813,-0.354175,0.142981
1.63314,1.59013,1.49578,-0.388649,0.128989,1.43864,1.03262,0.374797,0.0614797,0.204198
2.07074,1.59753,1.40559,0.315366,-0.212143,1.35322,1.13022,-0.187324,0.0649481,0.5981
1.48163,1.4467,1.37258,-0.286618,0.210991,1.32564,1.01239,0.359639,0.0202203,0.121791
2.08012,2.03903,1.43728,-0.807805,0.0587239,1.18734,1.54002,0.81688,-0.0381362,0.906953
1.87799,1.83582,1.57612,-0.445147,-0.298727,1.48215,1.19797,0.570863,0.272644,0.393141
1.26844,1.22407,1.13909,0.234778,0.184207,1.0993,1.02325,-0.083482,-0.353896,0.185681
1.68494,1.60557,1.55328,0.371733,-0.257123,1.48606,0.990565,-0.152384,-0.276633,0.0334473
2.13511,2.0937,1.96195,0.0595717,0.513599,1.8926,1.07002,-0.128833,-0.430522,0.250264
1.24464,1.20322,1.13624,-0.134394,0.297548,1.08832,1.00525,0.0948932,-0.329804,0.111368
1.88844,1.74712,1.68373,0.105268,0.432317,1.62388,1.00166,-0.0890502,0.0167161,-0.338752
1.60372,1.56151,1.25784,-0.392047,0.398262,1.12687,1.24195,0.421982,-0.526375,0.454901
2.02984,1.2863,1.14355,-0.215235,-0.209486,1.1034,1.08102,0.248885,0.290992,0.37635
1.90321,1.86183,1.69683,-0.221666,-0.412354,1.63097,1.10327,0.214051,0.466112,0.271594
1.5662,1.48699,1.39841,-0.0916228,0.352059,1.35026,1.02685,0.0491276,-0.414173,0.0104496
1.89957,1.85764,1.60008,-0.150854,0.498099,1.51307,1.19584,0.195439,-0.537007,0.472337
1.95078,1.909,1.6893,-0.544698,-0.258408,1.57805,1.15797,0.456537,0.351555,0.358514
3.41078,2.35606,1.83765,-0.55939,-0.263919,1.73043,1.45668,0.686172,-0.179069,0.85946
1.79063,1.73488,1.64037,-0.156867,-0.398969,1.58336,1.03279,0.155016,-0.232312,0.32909
1.44616,1.40462,1.28813,-0.450734,0.28372,1.17287,1.05476,0.398466,-0.162918,0.216466
2.79419,2.75303,2.53922,0.653544,0.10951,2.45123,1.15208,-0.572885,-0.146515,0.311867
1.40522,1.32568,1.20984,-0.201858,0.308993,1.15216,1.05412,0.0243622,-0.259333,0.403694
3.99519,2.37152,2.20895,0.0808143,-1.16223,1.87675,1.10084,-0.312597,-0.0229272,0.482963
1.34016,1.29909,1.25227,0.349633,-0.000306991,1.20248,0.985093,-0.287473,0.0246788,0.0824854
1.82093,1.60864,1.46639,0.0328051,-0.451842,1.39466,1.08052,0.108378,0.293312,0.435198
2.36458,2.27446,1.94917,0.503336,0.136695,1.8781,1.26356,-0.842381,-0.0301503,-0.0755379
2.78144,2.73954,2.53342,0.0991254,-0.697631,2.43345,1.14439,-0.173918,0.555157,0.301388
2.20349,1.84815,1.6371,0.298232,-0.330219,1.57547,1.14933,0.0833802,0.283243,0.594494
1.53302,1.47584,1.41154,0.435375,0.0991242,1.33906,1.00257,-0.29481,0.193292,-0.0229049
1.80522,1.63148,1.50081,0.0122052,-0.445305,1.43317,1.06894,-0.108043,0.400486,0.30036
1.31674,1.16011,1.11316,-0.476318,-0.0197927,1.00591,0.985228,0.0785417,0.0281916,-0.288714
3.02279,2.98006,2.56495,0.35069,0.756783,2.42555,1.35338,-0.214888,-0.654737,0.690228
4.8173,2.86284,2.62707,0.841521,-0.300451,2.47044,1.17404,-0.559439,-0.0273082,0.4293
2.67247,1.46213,1.12145,0.199726,-0.30536,1.06043,1.27895,-0.392739,-0.214247,0.74513
1.40193,1.35947,1.24839,0.0187791,-0.363376,1.19419,1.04935,-0.0807429,0.323936,0.330641
1.83513,1.79366,1.48537,-0.71591,-0.1112,1.2967,1.24657,0.596298,0.0947378,0.555901
2.28627,1.27007,1.21504,0.601118,-0.291901,1.01478,0.993306,0.0848014,0.262499,-0.173794
2.22418,1.85712,1.58269,0.31623,-0.33181,1.51487,1.21269,0.0122338,0.43976,0.629869
4.38361,3.30144,2.82805,-0.317847,0.885265,2.66705,1.41165,0.121514,-0.601033,0.858142
3.13259,2.85425,2.71484,-0.64514,0.39604,2.60716,1.07769,0.52379,0.0425425,0.0699349
1.49779,1.45655,1.30214,-0.133952,-0.474331,1.20525,1.09268,0.0999896,0.496701,0.238498
1.5486,1.50726,1.35567,-0.0395622,-0.443313,1.28053,1.08986,0.0629869,0.483537,0.263954
1.99636,1.94994,1.8968,-0.419617,-0.339138,1.81845,0.991417,0.12276,0.268326,-0.124436
1.86914,1.82569,1.64652,-0.41348,-0.24829,1.5743,1.11744,0.534815,0.256318,0.128814
1.28529,1.244,1.16568,-0.333025,-0.212247,1.09675,1.01659,0.315889,0.207448,0.101365
2.68796,2.64479,2.38671,0.0935469,-0.801196,2.24627,1.19635,-0.18147,0.66947,0.264139
1.44398,1.37283,1.27812,0.364035,0.103943,1.22076,1.03298,-0.304652,0.0356218,0.304332
4.07868,3.85571,3.09648,0.61574,0.575141,2.97964,1.6975,-0.430363,-0.764791,1.10953
3.94731,2.95905,2.85535,0.952467,0.237731,2.68129,1.04196,0.309476,0.286035,-0.166557
1.69174,1.6482,1.48595,0.405815,-0.0983257,1.42607,1.10053,-0.51166,0.219391,0.144475
2.0065,1.69883,1.32957,0.423026,0.0851642,1.2576,1.30753,-0.0630947,-0.225637,0.879993
3.19743,3.15617,2.8775,-0.746482,-0.160198,2.77437,1.21694,0.665573,0.096453,0.38511
1.49683,1.45537,1.39086,-0.16216,0.387538,1.3259,1.00279,0.150833,-0.314225,0.0611515
3.26981,2.52569,2.03426,0.352389,-0.667652,1.88899,1.4297,-0.229788,0.28383,1.01505
1.28519,1.24181,1.17749,-0.34843,-0.456673,1.02788,1.00259,0.229486,0.220147,0.153952
2.49016,2.44729,2.07778,-0.673132,0.243043,1.95064,1.30778,0.762847,-0.311603,0.388467
2.86946,2.82779,2.52031,-0.656743,0.153232,2.42841,1.24575,0.604415,-0.221003,0.507329
1.34025,1.29907,1.12628,-0.0396684,-0.525366,0.995457,1.11106,0.0636983,0.461725,0.36994
2.31358,2.2711,2.102,0.237991,0.603286,1.99945,1.10737,-0.288393,-0.486568,0.161247
3.01546,2.8044,2.37529,0.296037,0.588379,2.28214,1.36738,-0.0439195,-0.637732,0.762064
2.55325,1.44185,1.32826,0.380145,0.0609862,1.27124,1.05186,-0.317182,0.168943,0.311301
2.38084,2.3036,2.23407,-0.338428,0.479535,2.15559,1.00781,0.210834,-0.170258,-0.248772
2.07411,1.3173,1.26656,-0.587659,-0.328906,1.07268,0.989014,-0.0364608,0.0483173,0.306807
1.88204,1.79459,1.55069,-0.114293,0.530082,1.45279,1.18216,-0.0408723,-0.647048,-0.31115
1.89847,1.55578,1.4524,-0.320469,-0.204497,1.40177,1.04165,-0.0172761,-0.277613,0.356813
2.27876,2.23676,2.09464,-0.136241,-0.568169,2.01151,1.08039,-0.00134214,0.493394,0.208427
1.59271,1.43958,1.37402,0.158496,0.377597,1.31157,1.00383,-0.203412,-0.284778,0.0696295
5.1612,3.79596,2.34517,0.0828722,-0.659907,2.24888,2.38906,0.807547,0.24317,2.02879
2.99708,1.83782,1.59496,-0.560492,-0.0407021,1.49268,1.18113,0.446529,0.122386,0.548042
1.84339,1.80139,1.50523,0.305091,-0.475412,1.39521,1.23444,-0.276561,0.584492,0.474736
1.97821,1.73818,1.54037,-0.397521,-0.0565882,1.48712,1.13608,0.538223,0.107999,0.330114
3.12108,2.78696,2.06714,-0.403039,-0.411347,1.9853,1.65809,0.383694,0.694778,1.11309
2.26578,2.05079,1.44331,-0.711772,-0.142705,1.24746,1.54575,0.658519,0.193134,1.01884
1.7665,1.72534,1.58893,-0.178385,0.538631,1.48417,1.07468,0.140801,-0.455428,0.2176
3.92758,2.96495,2.84534,0.620503,-0.749234,2.67387,1.05788,-0.104131,-0.0863543,0.469522
1.65007,1.60676,1.46621,-0.0814589,0.429626,1.39948,1.07882,0.267542,-0.423261,0.181023
3.3469,2.89041,2.49967,-0.337323,-0.656916,2.3881,1.32901,-0.456469,0.0493278,0.82166
1.94696,1.90572,1.69581,-0.575562,0.203052,1.58218,1.14818,0.570639,-0.186944,0.278188
2.45169,2.41046,1.92631,0.847777,0.0618917,1.72861,1.42242,-0.782439,-0.00578437,0.728484
1.34349,1.3021,1.16949,0.314664,0.344984,1.07223,1.07089,-0.362842,-0.274694,0.243586
1.2562,1.21418,1.15629,-0.442825,0.217874,1.04568,0.99616,0.284661,-0.151562,0.089319
2.10231,1.63402,1.54644,-0.210056,-0.477742,1.45572,1.02585,0.139039,-0.298295,0.252385
2.94763,2.59054,2.17658,0.154004,0.736606,2.04235,1.35223,-0.405704,-0.520483,0.716007
1.56622,1.52472,1.37433,-0.485542,0.0255408,1.28545,1.08866,0.477058,0.0683597,0.269385
4.16771,1.54694,1.45055,-0.284411,0.447244,1.35025,1.03466,-0.203894,-0.216678,0.318815
1.42033,1.37929,1.26131,0.265591,0.365373,1.17765,1.05625,-0.230208,-0.3435,0.253625
2.69966,2.65739,2.44014,-0.680406,0.0460044,2.34291,1.15552,0.645484,0.0180464,0.194682
1.72267,1.48296,1.22508,-0.320427,-0.370222,1.12298,1.19615,0.425461,0.502275,0.342242
2.75775,2.71648,2.31794,0.620512,-0.428871,2.19178,1.33681,-0.581972,0.42889,0.61974
1.3846,1.34292,1.23026,-0.413435,-0.10652,1.15381,1.05093,0.446942,0.0407174,0.150606
2.3622,2.31836,2.07252,-0.498839,-0.205818,2.00103,1.18412,0.527987,0.0291673,0.492093
1.54791,1.50599,1.40067,-0.344604,0.153999,1.34885,1.0436,0.403738,-0.0612073,0.204913
1.43004,1.37167,1.22097,0.244929,0.204904,1.17847,1.08898,-0.413829,-0.0472167,0.363368
1.96507,1.92235,1.80736,0.578379,-0.248488,1.69419,1.05326,-0.379496,0.249584,0.150644
1.34805,1.30651,1.25269,-0.331558,-0.306103,1.16859,0.99209,0.20836,0.229816,0.0875182
2.84869,2.26903,1.93824,-0.105476,-0.575431,1.84785,1.26906,-0.162141,0.263517,0.796509
1.69401,1.65184,1.42875,-0.161573,-0.520238,1.32082,1.16137,0.168511,0.444782,0.49213
3.16766,2.95167,2.62773,-0.486837,0.498836,2.53359,1.26222,0.236421,-0.439715,0.680875
1.40495,1.34077,1.19255,-0.485921,-0.0658776,1.08707,1.08649,0.31047,0.263723,0.366276
5.55889,2.78445,2.42073,-0.337546,-0.827614,2.24968,1.30198,-0.202248,0.267507,0.838059
2.63108,2.63785,2.12539,-0.561305,-0.0886497,2.04802,1.45073,0.412889,0.63024,0.810299
1.88962,1.79433,1.72806,0.179843,0.438095,1.6619,1.00454,-0.074218,-0.294724,0.190717
2.6176,2.26319,1.99158,-0.617822,0.1557,1.88691,1.20989,0.625289,-0.170892,0.404091
1.62297,1.48637,1.42524,-0.0453877,-0.421418,1.36076,0.999401,-0.318933,0.0161273,-0.128332
1.21842,1.17708,1.10384,-0.295651,0.137681,1.05456,1.01151,0.27731,-0.161851,0.199254
3.38069,2.94697,1.70656,0.267175,-0.47059,1.61849,2.17869,-0.018122,0.495266,1.90281
4.55712,1.56986,1.12531,-0.00269475,-0.413396,1.04662,1.38283,-0.572265,0.486027,0.684216
1.75513,1.20101,1.14716,0.233744,-0.317694,1.07722,0.992126,0.0132723,0.294413,-0.130785
2.00845,1.35953,1.30234,0.0535236,-0.378939,1.24485,0.995455,0.0177902,0.325262,0.0668212
1.68319,1.64146,1.52863,0.390949,-0.0954698,1.47471,1.0511,-0.444989,0.0284291,0.160132
3.14077,2.15177,1.77702,0.605894,-0.11131,1.66682,1.31303,-0.218734,-0.361971,0.815365
1.71188,1.67,1.46608,0.488162,-0.0377408,1.38191,1.14219,-0.58045,0.0692311,0.287283
2.70865,2.61365,2.49927,0.0783389,-0.646614,2.4129,1.05265,-0.0452744,0.213128,0.424562
2.77742,2.75151,2.39213,-0.63641,0.0263072,2.30577,1.29765,0.702433,0.193283,0.52228
1.97397,1.72607,1.57348,0.170409,0.412882,1.50875,1.09086,-0.0585547,-0.534942,0.141543
2.45917,2.41729,2.06525,0.71005,0.0160972,1.93929,1.29031,-0.752261,0.0888252,0.459089
2.36391,2.32258,1.9666,0.0902225,-0.674079,1.84526,1.29425,-0.14374,0.703463,0.528392
4.76627,4.06785,3.04663,-1.01451,-0.651799,2.79784,1.95949,1.05882,0.75852,1.12374
1.54229,1.50108,1.17723,-0.616571,0.0148092,1.00274,1.26212,0.65838,-0.0106754,0.528224
2.3808,2.22191,1.99501,-0.69212,-0.0292355,1.87087,1.16518,0.494917,0.27838,0.393505
1.3913,1.23435,1.1621,-0.293661,0.353411,1.0674,1.01052,0.219815,-0.293632,-0.0791057
1.99675,1.78889,1.63599,-0.433112,0.143986,1.57103,1.09117,0.158661,0.405367,0.347581
2.29591,2.05033,1.95332,-0.504812,0.1717,1.87913,1.03528,0.361842,0.239996,-0.0540379
2.5001,2.30826,2.02854,0.617098,-0.125611,1.92831,1.218,-0.47575,0.182022,0.586262
1.72689,1.38008,1.27686,-0.309038,0.194311,1.22357,1.04148,0.14611,-0.345863,0.251725
1.57656,1.53397,1.46276,-0.106369,-0.457586,1.38527,1.00948,-0.00293052,0.370215,0.0404573
3.38376,2.65984,2.14024,0.219946,-0.586285,2.04658,1.45788,0.470269,0.346283,0.950781
1.31442,1.27198,1.15874,0.287755,-0.211738,1.10229,1.05151,-0.409958,0.187379,0.148809
3.21905,2.22156,2.14304,0.25646,0.648319,2.02646,1.01678,-0.168014,0.192022,0.297312
1.3006,1.25838,1.15253,-0.0129719,-0.309556,1.11011,1.04412,-0.045346,0.379057,0.253179
1.36414,1.32119,1.20543,0.167932,0.291029,1.15765,1.05403,-0.325678,-0.259523,0.239179
1.87859,1.43422,1.28727,-0.216543,-0.28081,1.23747,1.08522,-0.134571,-0.0411789,0.526825
1.3083,1.24389,1.12854,0.228522,-0.357404,1.04578,1.05362,0.0352286,0.434579,0.199148
1.25133,1.2213,1.1407,-0.179986,-0.390886,1.05641,1.01887,0.193236,0.329242,0.109542
1.37027,1.2563,1.19751,0.366985,-0.124294,1.1331,0.997062,0.0688791,0.17774,0.278285
2.51057,2.46803,2.29862,-0.191723,0.614556,2.20663,1.10768,0.0911037,-0.564782,0.139017
2.62216,2.03189,1.59315,-0.166383,-0.536563,1.49082,1.37702,-0.11302,0.692594,0.723437
2.67996,2.53804,2.35405,-0.251948,0.739004,2.2208,1.12226,0.596599,-0.140744,0.0581014
3.07188,2.66541,2.42046,0.628744,-0.256928,2.32321,1.18322,-0.45721,-0.0361666,0.556145
4.14394,1.60574,1.53921,0.0334128,-0.552352,1.4363,1.0048,-0.22024,-0.0497875,0.279801
3.51766,3.4767,2.53312,0.82076,-0.760883,2.27247,1.88185,-0.798598,0.741784,1.21367
3.22011,3.17821,2.78657,-0.550217,0.751078,2.62643,1.3299,0.431469,-0.637995,0.543219
1.77488,1.73284,1.58958,0.193932,-0.436151,1.51623,1.08153,-0.300604,0.409213,0.177554
1.25387,1.21037,1.12491,0.321186,0.162369,1.06579,1.02372,-0.184172,-0.31538,0.185129
2.44155,2.00996,1.30911,-0.0477647,0.401107,1.24523,1.63912,-0.154758,-0.766543,1.09308
1.74087,1.48257,1.21911,0.279628,0.224503,1.16518,1.20172,-0.425138,0.530441,0.318866
1.67045,1.26236,1.21501,0.0697533,-0.347787,1.16208,0.98562,-0.143938,-0.258114,-0.0612524
2.26757,1.89952,1.76571,-0.427249,-0.238565,1.69655,1.07209,0.244854,0.133051,0.437449
1.61668,1.41865,1.23002,-0.103387,0.387888,1.16267,1.1269,0.0572829,0.576313,0.232656
2.71864,1.94323,1.83167,-0.183676,-0.578625,1.72814,1.04984,0.316876,0.0124826,0.348193
1.81285,1.76953,1.67839,0.362928,-0.486307,1.56486,1.02941,-0.144161,0.353568,0.18313
3.43543,2.86273,2.80251,-0.105919,0.812771,2.67997,0.998494,-0.283872,-0.133661,0.134862
1.5794,1.4864,1.39491,-0.148899,0.488585,1.29803,1.02977,0.0566221,-0.417203,-0.0529336
3.02079,2.53909,2.00612,0.310111,0.48854,1.92085,1.47124,0.0627395,-0.903431,0.681227
1.28371,1.2311,1.14073,-0.300823,-0.189527,1.08391,1.02864,0.306366,0.288668,-0.0235027
